id_expedicion,codigo_pico,Año,host,Temporada,nombre_Temporada,Pais,Lideres,Exito,motivo_terminacion,altitud,cupo,Muertes,Accidente,Ruta,Fecha,Dia_Mas_Alto
LHOT00103,LHOT,2000,Nepal,1,Primavera,Sudáfrica,Cathy O'Dowd,Sí,Expedicion Completada(Pico Principal),8516,4,0,Desconocido,W Face,2000/05/07,2000/05/26
LHOT00104,LHOT,2000,Nepal,1,Primavera,Georgia,Beno Kashakashvili,Sí,Expedicion Completada(Pico Principal),8516,14,0,Avalancha,W Face,2000/04/07,2000/05/15
LHOT00105,LHOT,2000,Nepal,1,Primavera,Reino Unido,Henry Todd,No,"Expedicion Completada (subcumbre, antecima)",8501,7,0,Desconocido,W Face,2000/05/26,2000/05/26
LHOT00106,LHOT,2000,Nepal,1,Primavera,Rusia,Dmitri Moskalev,No,Mal Clima,7200,2,0,Enfermedad,W Face,2000/04/26,2000/05/07
LHOT00301,LHOT,2000,Nepal,3,Otoño,España,Jesus Martinez,Sí,Expedicion Completada(Pico Principal),8516,1,0,Desconocido,W Face,2000/09/15,2000/10/02
LHOT00302,LHOT,2000,Nepal,3,Otoño,Corea del Sur,Kim Young-Moon,Sí,Expedicion Completada(Pico Principal),8516,15,0,Desconocido,W Face,2000/08/28,2000/10/06
LHOT00303,LHOT,2000,Nepal,3,Otoño,Rusia,Mikhail Turkevich,No,Mal Clima,7000,23,1,Avalancha,E section of S Face of Lhotse & Lhotse Shar,2000/09/01,2000/10/03
LHOT00304,LHOT,2000,Nepal,3,Otoño,Corea del Sur,Yoon Hong-Keun,Sí,Expedicion Completada(Pico Principal),8516,11,0,Desconocido,W Face,2000/09/03,2000/10/05
LHOT01101,LHOT,2001,Nepal,1,Primavera,Estados Unidos,Gary Pfisterer,Sí,Expedicion Completada(Pico Principal),8516,11,0,Enfermedad,W Face,2001/04/07,2001/05/21
LHOT01102,LHOT,2001,Nepal,1,Primavera,Italia,Simone Moro,Sí,Expedicion Completada(Pico Principal),8516,2,0,Desconocido,W Face,2001/04/07,2001/05/23
LHOT01103,LHOT,2001,Nepal,1,Primavera,Reino Unido,Peta Watts,Sí,Expedicion Completada(Pico Principal),8516,8,0,Desconocido,W Face,2001/04/10,2001/05/23
LHOT01104,LHOT,2001,Nepal,1,Primavera,España,Oscar Cadiach,Sí,Expedicion Completada(Pico Principal),8516,10,0,Congelamiento,W Face,2001/05/07,2001/05/23
LHOT01105,LHOT,2001,Nepal,1,Primavera,Estados Unidos,Ray Yeritsian,No,Mal Clima,7600,1,0,Desconocido,W Face,2001/04/07,2001/04/18
LHOT01106,LHOT,2001,Nepal,1,Primavera,Polonia,Dariusz Zaluski,Sí,Expedicion Completada(Pico Principal),8516,1,0,Desconocido,W Face,2001/04/06,2001/05/21
LHOT01107,LHOT,2001,Nepal,1,Primavera,Polonia,Anna Czerwinska,Sí,Expedicion Completada(Pico Principal),8516,2,0,Desconocido,W Face,2001/04/06,2001/05/21
LHOT01108,LHOT,2001,Nepal,1,Primavera,Corea del Sur,Park Young-Seok,Sí,Expedicion Completada(Pico Principal),8516,8,0,Congelamiento,W Face,2001/04/11,2001/04/29
LHOT01110,LHOT,2001,Nepal,1,Primavera,Corea del Sur,Um Hong-Gil,Sí,Expedicion Completada(Pico Principal),8516,9,0,Congelamiento,W Face,2001/05/05,2001/05/16
LHOT01401,LHOT,2001,Nepal,4,Invierno,Japon,Osamu Tanabe,No,Mal Clima,7600,22,0,Enfermedad,S Face,2001/11/14,2001/12/18
LHOT02101,LHOT,2002,Nepal,1,Primavera,Iran,Eghbal Aflaki,Sí,Expedicion Completada(Pico Principal),8516,17,0,Desconocido,W Face,2002/04/09,2002/05/16
LHOT02102,LHOT,2002,Nepal,1,Primavera,Nueva Zelanda,Guy Cotter,No,"Enfermedad, mal de altura, agotamiento o congelación.",6400,1,0,Desconocido,W Face,2002/04/06,2002/04/16
LHOT02103,LHOT,2002,Nepal,1,Primavera,Rusia,Alexei Paskin,Sí,Expedicion Completada(Pico Principal),8516,11,0,Heridas Leves,W Face,2002/04/12,2002/05/14
LHOT02104,LHOT,2002,Nepal,1,Primavera,Japon,Ken Noguchi,Sí,Expedicion Completada(Pico Principal),8516,27,0,Desconocido,W Face,2002/04/12,2002/05/14
LHOT02105,LHOT,2002,Nepal,1,Primavera,Reino Unido,Henry Todd,Sí,Expedicion Completada(Pico Principal),8516,7,0,Desconocido,W Face,2002/04/08,2002/05/16
LHOT02106,LHOT,2002,Nepal,1,Primavera,Reino Unidoraine,Vladislav Terzyul,Sí,Expedicion Completada(Pico Principal),8516,3,0,Desconocido,W Face,2002/04/12,2002/05/16
LHOT02301,LHOT,2002,Nepal,3,Otoño,Japon,Toichiro Mitani,Sí,Expedicion Completada(Pico Principal),8516,11,0,Heridas Leves,W Face,2002/09/01,2002/10/03
LHOT02302,LHOT,2002,Nepal,3,Otoño,Brasil,Waldemar Niclevicz,Sí,Expedicion Completada(Pico Principal),8516,9,0,Desconocido,W Face,2002/08/24,2002/10/05
LHOT02303,LHOT,2002,Nepal,3,Otoño,Corea del Sur,Lee Se-Jung,Sí,Expedicion Completada(Pico Principal),8516,12,0,Desconocido,W Face,2002/09/03,2002/10/05
LHOT03101,LHOT,2003,Nepal,1,Primavera,Japon,Ken Noguchi,No,Otro,7300,20,0,Desconocido,W Face,2003/04/08,2003/05/16
LHOT03102,LHOT,2003,Nepal,1,Primavera,España,Mikel Alvarez,No,"Enfermedad, mal de altura, agotamiento o congelación.",7700,1,0,Heridas Leves,W Face,2003/05/12,2003/05/25
LHOT03103,LHOT,2003,Nepal,1,Primavera,India,Ashok Abbey (Indian team),Sí,Expedicion Completada(Pico Principal),8516,44,0,Desconocido,W Face,2003/04/01,2003/05/13
LHOT03104,LHOT,2003,Nepal,1,Primavera,Nepal,Surya Sen Thakuri (Nepalese team),Sí,Expedicion Completada(Pico Principal),8516,8,0,Heridas Leves,W Face,2003/04/02,2003/05/13
LHOT03105,LHOT,2003,Nepal,1,Primavera,Corea del Sur,Chung Sang-Mo,Sí,Expedicion Completada(Pico Principal),8516,14,0,Desconocido,W Face,2003/04/15,2003/05/12
LHOT03106,LHOT,2003,Nepal,1,Primavera,Italia,Fausto De Stefani,No,Mal Clima,8350,2,0,Heridas Leves,W Face,2003/04/15,2003/05/15
LHOT03107,LHOT,2003,Nepal,1,Primavera,Estados Unidos,John Rust,Sí,Expedicion Completada(Pico Principal),8516,7,0,Desconocido,W Face,2003/04/08,2003/05/20
LHOT03108,LHOT,2003,Nepal,1,Primavera,Austria,Christian Stangl,No,"Enfermedad, mal de altura, agotamiento o congelación.",8200,1,0,Desconocido,W Face,2003/04/05,2003/05/12
LHOT03109,LHOT,2003,Nepal,1,Primavera,Mexico,Mauricio Lopez,Sí,Expedicion Completada(Pico Principal),8516,4,0,Desconocido,W Face,2003/04/11,2003/05/20
LHOT03110,LHOT,2003,Nepal,1,Primavera,Italia,Sergio De Leo,Sí,Expedicion Completada(Pico Principal),8516,2,0,Desconocido,W Face,2003/04/12,2003/05/21
LHOT03111,LHOT,2003,Nepal,1,Primavera,Francia,Daniel Gueorguievsky,No,Mal Clima,7150,28,0,Congelamiento,W Face,2003/04/07,2003/05/23
LHOT03112,LHOT,2003,Nepal,1,Primavera,Estados Unidos,Damian Benegas,Sí,Expedicion Completada(Pico Principal),8516,7,0,Desconocido,W Face,2003/04/07,2003/05/26
LHOT03113,LHOT,2003,Nepal,1,Primavera,Japon,"Yasunari Yamashita, Taro Tanigawa",Sí,Expedicion Completada(Pico Principal),8516,19,0,Desconocido,W Face,2003/03/26,2003/05/10
LHOT03401,LHOT,2003,Nepal,4,Invierno,Japon,Osamu Tanabe,No,Mal Clima,8250,21,0,Desconocido,S Face,2003/11/14,2003/12/15
LHOT04101,LHOT,2004,Nepal,1,Primavera,Suiza,Norbert Joos,Sí,Expedicion Completada(Pico Principal),8516,4,0,Desconocido,W Face,2004/04/19,2004/05/15
LHOT04102,LHOT,2004,Nepal,1,Primavera,Italia,Christian Kuntner,Sí,Expedicion Completada(Pico Principal),8516,2,0,Desconocido,W Face,2004/04/22,2004/05/15
LHOT04103,LHOT,2004,Nepal,1,Primavera,Estados Unidos,Chris Warner,Sí,Expedicion Completada(Pico Principal),8516,1,0,Desconocido,W Face,2004/04/17,2004/05/15
LHOT04105,LHOT,2004,Nepal,1,Primavera,Corea del Sur,"Cho Hyung-Gyu, Lee Won-Hee",Sí,Expedicion Completada(Pico Principal),8516,13,0,Desconocido,W Face,2004/03/27,2004/05/15
LHOT04106,LHOT,2004,Nepal,1,Primavera,Italia,Romano Benet,Sí,Expedicion Completada(Pico Principal),8516,7,0,Desconocido,W Face,2004/04/16,2004/05/16
LHOT04107,LHOT,2004,Nepal,1,Primavera,Japon,Noryuki Muraguchi,Sí,Expedicion Completada(Pico Principal),8516,4,0,Desconocido,W Face,2004/04/08,2004/05/15
LHOT05101,LHOT,2005,Nepal,1,Primavera,Portugal,Joao Garcia,Sí,Expedicion Completada(Pico Principal),8516,2,0,Desconocido,W Face,2005/04/12,2005/05/21
LHOT05102,LHOT,2005,Nepal,1,Primavera,Estados Unidos,Shane Edmonds,No,Mal Clima,8000,20,0,Avalancha,W Face,2005/04/14,2005/05/30
LHOT05103,LHOT,2005,Nepal,1,Primavera,Corea del Sur,Chung Ki-Bum,No,Mal Clima,7950,9,0,Desconocido,W Face,2005/04/09,2005/05/21
LHOT05104,LHOT,2005,Nepal,1,Primavera,Reino Unido,Henry Todd,No,Mal Clima,8000,3,0,Desconocido,W Face,2005/04/10,2005/06/05
LHOT06101,LHOT,2006,Nepal,1,Primavera,Italia,Fabio Meraldi,Sí,Expedicion Completada(Pico Principal),8516,2,0,Desconocido,W Face,2006/05/20,2006/05/24
LHOT06102,LHOT,2006,Nepal,1,Primavera,Alemania,Ralf Dujmovits,No,"Enfermedad, mal de altura, agotamiento o congelación.",8400,3,0,Desconocido,W Face,2006/05/18,2006/05/26
LHOT06103,LHOT,2006,Nepal,1,Primavera,Italia,Mario Merelli,Sí,Expedicion Completada(Pico Principal),8516,9,0,Caída,W Face,2006/04/26,2006/05/19
LHOT06104,LHOT,2006,Nepal,1,Primavera,Noruega,Sven Gangdal,Sí,Expedicion Completada(Pico Principal),8516,7,0,Desconocido,W Face,2006/04/18,2006/05/13
LHOT06105,LHOT,2006,Nepal,1,Primavera,Paises Bajos,Arnold Coster,Sí,Expedicion Completada(Pico Principal),8516,6,0,Congelamiento,W Face,2006/04/13,2006/05/17
LHOT06106,LHOT,2006,Nepal,1,Primavera,Austria,Roland Mattle,No,"Enfermedad, mal de altura, agotamiento o congelación.",8150,1,0,Desconocido,W Face,2006/04/29,2006/05/23
LHOT06107,LHOT,2006,Nepal,1,Primavera,España,Jesus Gonzalez Calleja,Sí,Expedicion Completada(Pico Principal),8516,2,0,Desconocido,W Face,2006/04/13,2006/05/12
LHOT06108,LHOT,2006,Nepal,1,Primavera,Chequia,Martin Minarik,No,Accidente,8420,2,1,Congelamiento,W Face,2006/04/15,2006/05/09
LHOT06109,LHOT,2006,Nepal,1,Primavera,Japon,Kazufumi Watanabe,No,Mal Clima,7900,1,0,Desconocido,W Face,2006/04/12,2006/05/18
LHOT06110,LHOT,2006,Nepal,1,Primavera,Chile,Rodrigo Jordania Fuchs,Sí,Expedicion Completada(Pico Principal),8516,18,0,Desconocido,W Face,2006/04/02,2006/05/11
LHOT06111,LHOT,2006,Nepal,1,Primavera,Reino Unido,Henry Todd,No,"Falta (o pérdida) de suministros, apoyo o equipo",8300,8,0,Desconocido,W Face,2006/04/12,2006/05/20
LHOT06112,LHOT,2006,Nepal,1,Primavera,Italia,Cristina Piolini,No,"Falta (o pérdida) de suministros, apoyo o equipo",8300,2,0,Desconocido,W Face,2006/05/12,2006/05/18
LHOT06113,LHOT,2006,Nepal,1,Primavera,Corea del Sur,Om Seong-Hoan,No,Otro,7900,9,0,Desconocido,W Face,2006/04/05,2006/05/12
LHOT06114,LHOT,2006,Nepal,1,Primavera,Japon,Seizou Kusakari,No,"Enfermedad, mal de altura, agotamiento o congelación.",6400,2,0,Congelamiento,W Face,2006/04/11,2006/05/02
LHOT06115,LHOT,2006,Nepal,1,Primavera,Estados Unidos,John Lee,No,Otro,7200,1,0,Desconocido,W Face,2006/04/10,2006/05/12
LHOT06301,LHOT,2006,Nepal,3,Otoño,Corea del Sur,Go Young-Kuk,No,Mal Clima,7900,11,0,Desconocido,W Face,2006/09/02,2006/10/08
LHOT06401,LHOT,2006,Nepal,4,Invierno,Corea del Sur,Lee Choong-Jik,No,Mal Clima,8200,15,0,Congelamiento,S Face,2006/11/12,2006/12/24
LHOT06402,LHOT,2006,Nepal,4,Invierno,Japon,Osamu Tanabe,No,"Expedicion Completada (subcumbre, antecima)",8475,25,0,Desconocido,South Face,2006/11/13,2006/12/27
LHOT07101,LHOT,2007,Nepal,1,Primavera,Chequia,Martin Minarik,Sí,Expedicion Completada(Pico Principal),8516,3,0,Desconocido,W Face,2007/04/23,2007/05/21
LHOT07102,LHOT,2007,Nepal,1,Primavera,Estados Unidos,Dan Mazur,Sí,Expedicion Completada(Pico Principal),8516,9,0,Enfermedad,W Face,2007/04/08,2007/05/21
LHOT07103,LHOT,2007,Nepal,1,Primavera,Australia,Blair Falahey,Sí,Expedicion Completada(Pico Principal),8516,2,0,Desconocido,W Face,2007/04/16,2007/05/21
LHOT07104,LHOT,2007,Nepal,1,Primavera,Estados Unidos,Will Cross,Sí,Expedicion Completada(Pico Principal),8516,2,0,Desconocido,W Face,2007/04/14,2007/05/21
LHOT07105,LHOT,2007,Nepal,1,Primavera,Corea del Sur,Park Sang-Soo,Sí,Expedicion Completada(Pico Principal),8516,11,0,Desconocido,W Face,2007/04/09,2007/05/04
LHOT07106,LHOT,2007,Nepal,1,Primavera,Estados Unidos,Jamie Laidlaw,No,"Falta (o pérdida) de suministros, apoyo o equipo",8300,1,0,Desconocido,W Face,2007/04/07,2007/05/24
LHOT07107,LHOT,2007,Nepal,1,Primavera,India,Ramesh Chandra Tripathi,No,Mal Clima,7900,25,0,Desconocido,W Face,2007/05/10,2007/05/23
LHOT07108,LHOT,2007,Nepal,1,Primavera,Canada,Thomas Masterson,Sí,Expedicion Completada(Pico Principal),8516,1,0,Desconocido,W Face,2007/04/12,2007/05/21
LHOT07109,LHOT,2007,Nepal,1,Primavera,Italia,Fausto De Stefani,Sí,Expedicion Completada(Pico Principal),8516,2,0,Heridas Leves,W Face,2007/04/14,2007/05/21
LHOT07110,LHOT,2007,Nepal,1,Primavera,Nepal,Pemba Doma Sherpa,Sí,Expedicion Completada(Pico Principal),8516,2,1,Caída,W Face,2007/05/12,2007/05/21
LHOT08101,LHOT,2008,Nepal,1,Primavera,Italia,"Mario Merelli, Marco Zaffaroni",Sí,Expedicion Completada(Pico Principal),8516,2,0,Congelamiento,W Face,2008/04/29,2008/05/21
LHOT08102,LHOT,2008,Nepal,1,Primavera,Italia,Mario Andrighettoni,Sí,Expedicion Completada(Pico Principal),8516,4,0,Congelamiento,W Face,2008/04/26,2008/05/20
LHOT08103,LHOT,2008,Nepal,1,Primavera,Rumania,Constantin Lacatusu,No,Mal Clima,8300,1,0,Heridas Leves,W Face,2008/04/16,2008/05/23
LHOT08104,LHOT,2008,Nepal,1,Primavera,Reino Unido,Paul Rogers,Sí,Expedicion Completada(Pico Principal),8516,12,0,Desconocido,W Face,2008/05/05,2008/05/25
LHOT08105,LHOT,2008,Nepal,1,Primavera,España,Rosa Maria Fernandez,Sí,Expedicion Completada(Pico Principal),8516,2,0,Desconocido,W Face,2008/04/19,2008/05/20
LHOT08106,LHOT,2008,Nepal,1,Primavera,Estados Unidos,Will Cross,Sí,Expedicion Completada(Pico Principal),8516,4,0,Desconocido,W Face,2008/04/14,2008/05/21
LHOT08107,LHOT,2008,Nepal,1,Primavera,Corea del Sur,Kim Jee-Soo,Sí,Expedicion Completada(Pico Principal),8516,6,0,Enfermedad,W Face,2008/04/18,2008/05/17
LHOT08108,LHOT,2008,Nepal,1,Primavera,Corea del Sur,Hyun Kwon-Sik,Sí,Expedicion Completada(Pico Principal),8516,9,0,Desconocido,W Face,2008/04/11,2008/05/17
LHOT08109,LHOT,2008,Nepal,1,Primavera,Paises Bajos,Arnold Coster,Sí,Expedicion Completada(Pico Principal),8516,5,0,Desconocido,W Face,2008/04/08,2008/05/19
LHOT08110,LHOT,2008,Nepal,1,Primavera,España,Carlos Pauner,No,"Enfermedad, mal de altura, agotamiento o congelación.",8300,4,0,Congelamiento,W Face,2008/05/15,2008/05/21
LHOT08111,LHOT,2008,Nepal,1,Primavera,Alemania,Ralf Dujmovits,No,"Enfermedad, mal de altura, agotamiento o congelación.",8150,3,0,Congelamiento,W Face,2008/05/19,2008/05/27
LHOT08112,LHOT,2008,Nepal,1,Primavera,Ecuador,Diego Fernando Vasquez,No,"Ruta demasiado difícil, falta de experiencia, fuerza o motivación",7500,1,0,Desconocido,W Face,2008/04/12,2008/05/19
LHOT08113,LHOT,2008,Nepal,1,Primavera,Nepal,Dawa Steven Sherpa,Sí,Expedicion Completada(Pico Principal),8516,1,0,Desconocido,W Face,2008/04/13,2008/05/21
LHOT08114,LHOT,2008,Nepal,1,Primavera,Alemania,Frank Ziebarth,Sí,Expedicion Completada(Pico Principal),8516,1,0,Desconocido,W Face,2008/04/12,2008/05/20
LHOT08115,LHOT,2008,Nepal,1,Primavera,Finlandia,Samuli Mansikka,Sí,Expedicion Completada(Pico Principal),8516,15,0,Desconocido,W Face,2008/05/03,2008/05/27
LHOT08116,LHOT,2008,Nepal,1,Primavera,Estados Unidos,Brian Oestrike,Sí,Expedicion Completada(Pico Principal),8516,1,0,Desconocido,W Face,2008/04/18,2008/05/26
LHOT08117,LHOT,2008,Nepal,1,Primavera,Corea del Sur,Oh Eun-Sun,Sí,Expedicion Completada(Pico Principal),8516,1,0,Desconocido,W Face,2008/05/22,2008/05/26
LHOT08118,LHOT,2008,Nepal,1,Primavera,Mexico,David Liano,Sí,Expedicion Completada(Pico Principal),8516,5,0,Desconocido,W Face,2008/04/14,2008/05/21
LHOT08119,LHOT,2008,Nepal,1,Primavera,Corea del Sur,Choi In-Ho,Sí,Expedicion Completada(Pico Principal),8516,3,0,Desconocido,W Face,2008/04/14,2008/05/17
LHOT08120,LHOT,2008,Nepal,1,Primavera,Corea del Sur,Hong Bo-Seong,Sí,Expedicion Completada(Pico Principal),8516,7,0,Desconocido,W Face,2008/05/13,2008/05/18
LHOT08121,LHOT,2008,Nepal,1,Primavera,España,Fernando Yarto,No,Accidente,7800,11,0,Caída,W Face,2008/04/11,2008/05/19
LHOT08122,LHOT,2008,Nepal,1,Primavera,Corea del Sur,Nam Sang-Ik,Sí,Expedicion Completada(Pico Principal),8516,14,0,Desconocido,W Face,2008/04/11,2008/05/17
LHOT08123,LHOT,2008,Nepal,1,Primavera,Italia,Agostino Da Polenza,No,Otro,5500,8,0,Desconocido,W Face,2008/04/28,2008/05/14
LHOT08301,LHOT,2008,Nepal,3,Otoño,Corea del Sur,Kim Young-Mi,No,Mal Clima,6500,4,0,Desconocido,W Face,2008/09/13,2008/10/04
LHOT08302,LHOT,2008,Nepal,3,Otoño,España,Jordi Tosas,No,"Ruta demasiado difícil, falta de experiencia, fuerza o motivación",7400,1,0,Desconocido,S Face,2008/11/02,2008/11/19
LHOT09102,LHOT,2009,Nepal,1,Primavera,España,Xavier Arias,Sí,Expedicion Completada(Pico Principal),8516,2,0,Desconocido,W Face,2009/04/23,2009/05/20
LHOT09103,LHOT,2009,Nepal,1,Primavera,Suecia,Fredrik Strang,Sí,Expedicion Completada(Pico Principal),8516,4,0,Desconocido,W Face,2009/05/17,2009/05/22
LHOT09104,LHOT,2009,Nepal,1,Primavera,Italia,Simone La Terra,No,"Enfermedad, mal de altura, agotamiento o congelación.",7850,1,0,Enfermedad,W Face,2009/03/25,2009/05/18
LHOT09105,LHOT,2009,Nepal,1,Primavera,Finlandia,Samuli Mansikka,Sí,Expedicion Completada(Pico Principal),8516,8,0,Desconocido,W Face,2009/04/07,2009/05/19
LHOT09106,LHOT,2009,Nepal,1,Primavera,Alemania,Ralf Dujmovits,Sí,Expedicion Completada(Pico Principal),8516,4,0,Desconocido,W Face,2009/04/23,2009/05/20
LHOT09107,LHOT,2009,Nepal,1,Primavera,Kazajistán,"Baglan Zhunus, Maxut Zhumayev",Sí,Expedicion Completada(Pico Principal),8516,15,1,Enfermedad,W Face,2009/04/12,2009/05/15
LHOT09108,LHOT,2009,Nepal,1,Primavera,Estados Unidos,Greg Vernovage,Sí,Expedicion Completada(Pico Principal),8516,8,0,Desconocido,W Face,2009/04/18,2009/05/19
LHOT09110,LHOT,2009,Nepal,1,Primavera,Nueva Zelanda,Russell Brice,Sí,Expedicion Completada(Pico Principal),8516,3,0,Desconocido,W Face,2009/04/16,2009/05/22
LHOT09111,LHOT,2009,Nepal,1,Primavera,Corea del Sur,Kim Young-Mi,Sí,Expedicion Completada(Pico Principal),8516,2,0,Desconocido,W Face,2009/04/12,2009/05/20
LHOT09112,LHOT,2009,Nepal,1,Primavera,Corea del Sur,Joo Jung-Soo,Sí,Expedicion Completada(Pico Principal),8516,14,0,Desconocido,W Face,2009/03/30,2009/05/20
LHOT09301,LHOT,2009,Nepal,3,Otoño,Corea del Sur,Kim Hyung-Seob,No,Mal Clima,7600,29,0,Desconocido,S Face (Russian 1990 rte),2009/09/07,2009/11/05
LHOT10102,LHOT,2010,Nepal,1,Primavera,Rusia,Alexei Bolotov,Sí,Expedicion Completada(Pico Principal),8516,14,1,Heridas Leves,W Face,2010/04/10,2010/05/16
LHOT10103,LHOT,2010,Nepal,1,Primavera,Estados Unidos,Dick Morse,No,"Falta (o pérdida) de suministros, apoyo o equipo",7900,2,0,Desconocido,W Face,2010/03/21,2010/05/15
LHOT10104,LHOT,2010,Nepal,1,Primavera,España,Catalina Quesada,No,Mal Clima,7600,2,0,Desconocido,W Face,2010/04/23,2010/05/16
LHOT10105,LHOT,2010,Nepal,1,Primavera,Mexico,David Liano,Sí,Expedicion Completada(Pico Principal),8516,2,0,Desconocido,S Col-W Face,2010/05/18,2010/05/23
LHOT10106,LHOT,2010,Nepal,1,Primavera,Estados Unidos,Cleo Weidlich,No,Mal Clima,8218,2,0,Desconocido,W Face,2010/05/12,2010/05/24
LHOT10107,LHOT,2010,Nepal,1,Primavera,Canada,Meagan McGrath,Sí,Expedicion Completada(Pico Principal),8516,2,0,Desconocido,W Face,2010/04/15,2010/05/23
LHOT10108,LHOT,2010,Nepal,1,Primavera,Argentina,Matias Erroz,Sí,Expedicion Completada(Pico Principal),8516,1,0,Desconocido,W Face,2010/05/06,2010/05/23
LHOT10109,LHOT,2010,Nepal,1,Primavera,Italia,Tamara Lunger,Sí,Expedicion Completada(Pico Principal),8516,2,0,Desconocido,W Face,2010/04/07,2010/05/23
LHOT10110,LHOT,2010,Nepal,1,Primavera,Finlandia,Tomi Myllys,No,"Falta (o pérdida) de suministros, apoyo o equipo",7900,2,0,Desconocido,W Face,2010/04/05,2010/05/22
LHOT10112,LHOT,2010,Nepal,1,Primavera,Kazajistán,Maxut Zhumayev,Sí,Expedicion Completada(Pico Principal),8516,7,0,Desconocido,N Ridge-W Face up; W Face down,2010/04/25,2010/05/16
LHOT10113,LHOT,2010,Nepal,1,Primavera,España,Eva Maria Zarzuelo,Sí,Expedicion Completada(Pico Principal),8516,1,0,Caída,W Face,2010/04/19,2010/05/23
LHOT10114,LHOT,2010,Nepal,1,Primavera,Estados Unidos,Mike Hamill,Sí,Expedicion Completada(Pico Principal),8516,7,0,Heridas Leves,W Face,2010/04/11,2010/05/23
LHOT10115,LHOT,2010,Nepal,1,Primavera,Finlandia,Josette Valloton,No,Mal Clima,7300,4,0,Desconocido,W Face,2010/04/08,2010/05/25
LHOT10116,LHOT,2010,Nepal,1,Primavera,Estados Unidos,Cory Richards,Sí,Expedicion Completada(Pico Principal),8516,1,0,Desconocido,W Face,2010/05/23,2010/05/23
LHOT10117,LHOT,2010,Nepal,1,Primavera,Italia,Simone Moro,Sí,Expedicion Completada(Pico Principal),8516,2,0,Desconocido,S Col-N Ridge-W Face (up); W Face (down),2010/04/07,2010/05/16
LHOT10118,LHOT,2010,Nepal,1,Primavera,Italia,Marco Confortola,No,"Enfermedad, mal de altura, agotamiento o congelación.",7791,2,0,Desconocido,W Face,2010/04/17,2010/05/15
LHOT10301,LHOT,2010,Nepal,3,Otoño,Chequia,Leopold Sulovsky,No,Mal Clima,8100,5,0,Desconocido,W Face,2010/09/12,2010/10/09
LHOT10302,LHOT,2010,Nepal,3,Otoño,Nueva Zelanda,Marty Schmidt,No,Mal Clima,7500,2,0,Desconocido,W Face,2010/10/05,2010/10/21
LHOT10303,LHOT,2010,Nepal,3,Otoño,España,Jordi Tosas,No,Mal Clima,6400,3,0,Desconocido,S Face,2010/09/29,2010/10/09
LHOT10304,LHOT,2010,Nepal,3,Otoño,Japon,Masaru Kadotani,No,Mal Clima,6400,5,0,Desconocido,W Face,2010/09/04,2010/09/27
LHOT11101,LHOT,2011,Nepal,1,Primavera,India,Arjun Vajpai,Sí,Expedicion Completada(Pico Principal),8516,4,0,Desconocido,W Face,2011/04/20,2011/05/20
LHOT11102,LHOT,2011,Nepal,1,Primavera,España,Miguel Angel Perez,Sí,Expedicion Completada(Pico Principal),8516,1,0,Desconocido,W Face,2011/05/06,2011/05/21
LHOT11103,LHOT,2011,Nepal,1,Primavera,Estados Unidos,Kristoffer Erickson,No,"Enfermedad, mal de altura, agotamiento o congelación.",7700,2,0,Enfermedad,W Face,2011/04/20,2011/05/24
LHOT11104,LHOT,2011,Nepal,1,Primavera,Estados Unidos,Ryan Waters,Sí,Expedicion Completada(Pico Principal),8516,3,0,Desconocido,W Face,2011/04/10,2011/05/19
LHOT11105,LHOT,2011,Nepal,1,Primavera,Estados Unidos,Dan Mazur,Sí,Expedicion Completada(Pico Principal),8516,11,0,Desconocido,W Face,2011/04/08,2011/05/21
LHOT11106,LHOT,2011,Nepal,1,Primavera,España,Roberto Rodrigo,Sí,Expedicion Completada(Pico Principal),8516,2,0,Congelamiento,W Face,2011/04/26,2011/05/21
LHOT11107,LHOT,2011,Nepal,1,Primavera,Estados Unidos,Garrett Madison,Sí,Expedicion Completada(Pico Principal),8516,10,0,Desconocido,W Face,2011/04/14,2011/05/15
LHOT11108,LHOT,2011,Nepal,1,Primavera,Japon,Kazuyoshi Kondo,Sí,Expedicion Completada(Pico Principal),8516,3,0,Desconocido,W Face,2011/04/20,2011/05/20
LHOT11109,LHOT,2011,Nepal,1,Primavera,Hungria,Laszlo Mecs,Sí,Expedicion Completada(Pico Principal),8516,5,0,Congelamiento,W Face,2011/04/20,2011/05/21
LHOT11110,LHOT,2011,Nepal,1,Primavera,Paises Bajos,Armand Dirks,No,Mal Clima,8200,3,0,Desconocido,W Face,2011/04/24,2011/05/19
LHOT11111,LHOT,2011,Nepal,1,Primavera,Estados Unidos,Eben Reckord,Sí,Expedicion Completada(Pico Principal),8516,6,0,Desconocido,W Face,2011/04/11,2011/05/19
LHOT11112,LHOT,2011,Nepal,1,Primavera,Reino Unido,Adrian Ballinger,Sí,Expedicion Completada(Pico Principal),8516,15,0,Desconocido,W Face,2011/04/30,2011/05/19
LHOT11113,LHOT,2011,Nepal,1,Primavera,España,Carlos Pauner,Sí,Expedicion Completada(Pico Principal),8516,10,0,Congelamiento,W Face,2011/04/15,2011/05/20
LHOT11114,LHOT,2011,Nepal,1,Primavera,Iran,"Mahdi Amidi, Hossein Bahmanyar",Sí,Expedicion Completada(Pico Principal),8516,3,0,Desconocido,W Face,2011/04/14,2011/05/19
